"Address","Size","Name"
"004a5390","313","FUN_004a5390"
"004a54d0","28","cls_0x4a54d0::virt_meth_0x4a54d0"
"004a54f0","29","FUN_004a54f0"
"004a5510","28","FUN_004a5510"
"004a5530","92","FUN_004a5530"
"004a5590","21","cls_0x4a5590::virt_meth_0x4a5590"
"004a55b0","144","FUN_004a55b0"
"004a5600","39","FUN_004a5600"
"004a5630","60","cls_0x4a5630::virt_meth_0x4a5630"
"004a5670","8","cls_0x4a5670::virt_meth_0x4a5670"
"004a5680","8","cls_0x4a5680::virt_meth_0x4a5680"
"004a56e0","80","StaticPhysDSG::StaticPhysDSG"
"004a5730","28","FUN_004a5730"
"004a5750","124","FUN_004a5750"
"004a57e0","58","StaticPhysDSG::OnSetSimState"
"004a5820","4","StaticPhysDSG::GetSimState"
"004a5830","21","StaticPhysDSG::GetBoundingBox"
"004a5850","32","StaticPhysDSG::GetBoundingSphere"
"004a5870","4","cls_0x4a5870::virt_meth_0x4a5870"
"004a5880","26","cls_0x4a5880::virt_meth_0x4a5880"
"004a58a0","259","StaticPhysDSG::SetInternalState"
"004a59b0","178","cls_0x4a59b0::virt_meth_0x4a59b0"
"004a5a70","60","StaticPhysDSG::SetShadow"
"004a5ab0","101","FUN_004a5ab0"
"004a5b20","45","StaticPhysDSG::RecomputeShadowPosition"
"004a5b50","136","StaticPhysDSG::RecomputeShadowPositionNoIntersect"
"004a5be0","277","cls_0x4a5be0::virt_meth_0x4a5be0"
"004a5d00","92","RadicalMathLibrary::Box3D::Mid"
"004a5d60","177","cls_0x4a5d60::meth_0x4a5d60"
"004a5e20","123","FUN_004a5e20"
"004a5ea0","47","FUN_004a5ea0"
"004a5ed0","48","FUN_004a5ed0"
"004a5f00","28","FUN_004a5f00"
"004a5f20","239","FUN_004a5f20"
"004a6020","5","WorldSphereDSG::Activate"
"004a6030","5","FUN_004a6030"
"004a6040","67","FUN_004a6040"
"004a6090","14","FUN_004a6090"
"004a60a0","7","FUN_004a60a0"
"004a60b0","104","FUN_004a60b0"
"004a60d0","18","FUN_004a60d0"
"004a60f0","86","FUN_004a60f0"
"004a6150","35","FUN_004a6150"
"004a6180","155","cls_0x4a6180::meth_0x4a6180"
"004a6220","4","FUN_004a6220"
"004a6290","6","FUN_004a6290"
"004a62a0","114","FUN_004a62a0"
"004a6320","28","FUN_004a6320"
"004a6340","200","FUN_004a6340"
"004a6410","469","FUN_004a6410"
"004a65f0","32","FUN_004a65f0"
"004a6610","24","FUN_004a6610"
"004a6630","35","FUN_004a6630"
"004a6660","8","cls_0x4a6660::meth_0x4a6660"
"004a6670","7","FUN_004a6670"
"004a6680","29","Vehicle::GetHeading"
"004a66a0","33","FUN_004a66a0"
"004a66d0","154","AnimCollisionEntityDSG::Update"
"004a6770","162","FUN_004a6770"
"004a6820","204","FUN_004a6820"
"004a68f0","16","FUN_004a68f0"
"004a6900","68","FUN_004a6900"
"004a6950","164","FUN_004a6950"
"004a6a00","29","cls_0x4a6a00::virt_meth_0x4a6a00"
"004a6a20","9","cls_0x4a6a20::virt_meth_0x4a6a20"
"004a6a30","27","cls_0x4a6a30::virt_meth_0x4a6a30"
"004a6a50","308","FUN_004a6a50"
"004a6b90","28","FUN_004a6b90"
"004a6bb0","164","FUN_004a6bb0"
"004a6c60","52","cls_0x4a6c60::virt_meth_0x4a6c60"
"004a6cb0","7","cls_0x4a6cb0::virt_meth_0x4a6cb0"
"004a6cc0","62","cls_0x4a6cc0::virt_meth_0x4a6cc0"
"004a6d00","51","MissionObjective::UpdateAnimPosition"
"004a6d40","10","FUN_004a6d40"
"004a6d50","346","cls_0x4a6d50::virt_meth_0x4a6d50"
"004a6eb0","355","FUN_004a6eb0"
"004a7060","241","cls_0x4a7060::virt_meth_0x4a7060"
"004a7160","107","cls_0x4a7160::virt_meth_0x4a7160"
"004a71d0","209","FUN_004a71d0"
"004a72b0","105","FUN_004a72b0"
"004a7320","351","FUN_004a7320"
"004a7480","102","FUN_004a7480"
"004a74f0","28","FUN_004a74f0"
"004a7510","75","FUN_004a7510"
"004a7590","41","FUN_004a7590"
"004a75c0","45","cls_0x4a75c0::virt_meth_0x4a75c0"
"004a75f0","151","cls_0x4a75f0::virt_meth_0x4a75f0"
"004a7690","68","cls_0x4a7690::virt_meth_0x4a7690"
"004a76e0","18","FUN_004a76e0"
"004a7700","7","cls_0x4a7700::virt_meth_0x4a7700"
"004a7710","29","cls_0x4a7710::virt_meth_0x4a7710"
"004a7730","17","FUN_004a7730"
"004a7750","8","FUN_004a7750"
"004a7760","8","FUN_004a7760"
"004a7770","47","CollisionEntityDSG::CollisionEntityDSG"
"004a77a0","27","CollisionEntityDSG::~CollisionEntityDSG"
"004a77c0","100","FUN_004a77c0"
"004a7830","14","CollisionEntityDSG::SetSimState"
"004a7840","26","FUN_004a7840"
"004a7860","4","CollisionEntityDSG::SetRenderLayer"
"004a7870","130","CollisionEntityDSG::PostReactToCollision"
"004a7900","4","Avatar::GetCharacter"
"004a7910","28","FUN_004a7910"
"004a7930","823","CollisionAttributes::CollisionAttributes"
"004a7ca0","85","FUN_004a7ca0"
"004a7d00","4","FUN_004a7d00"
"004a7d10","4","FUN_004a7d10"
"004a7d20","4","FUN_004a7d20"
"004a7d30","4","CollisionAttributes::GetClasstypeid"
"004a7d40","16","FUN_004a7d40"
"004a7d50","19","RenderLayer::RenderLayer"
"004a7d70","1246","FUN_004a7d70"
"004a7dc0","174","cls_0x4a7dc0::virt_meth_0x4a7dc0"
"004a7e70","10","cls_0x4a7e70::meth_0x4a7e70"
"004a7e80","8","cls_0x4a7e80::meth_0x4a7e80"
"004a7e90","44","FUN_004a7e90"
"004a7ec0","95","FUN_004a7ec0"
"004a7f30","86","virt_meth_0x4a7f30"
"004a7f90","33","FUN_004a7f90"
"004a7fc0","17","cls_0x4a7fc0::meth_0x4a7fc0"
"004a7fe0","17","RenderLayer::FreezeCorpse"
"004a8000","17","cls_0x4a8000::meth_0x4a8000"
"004a8020","14","RenderLayer::SetUpViewCam"
"004a8030","14","RenderLayer::Warm"
"004a8040","17","RenderLayer::Thaw"
"004a8060","77","cls_0x4a8060::meth_0x4a8060"
"004a80b0","35","cls_0x4a80b0::meth_0x4a80b0"
"004a80e0","8","RenderLayer::pCam"
"004a80f0","5","RenderLayer::pView"
"004a8100","16","RenderLayer::DoAllSetups"
"004a8110","345","RenderLayer::SetUpViewCam"
"004a8270","43","FUN_004a8270"
"004a82a0","71","FUN_004a82a0"
"004a82f0","67","cls_0x4a82f0::meth_0x4a82f0"
"004a8340","11","cls_0x4a8340::meth_0x4a8340"
"004a8350","12","cls_0x4a8350::meth_0x4a8350"
"004a8360","12","RenderLayer::IsRenderReady"
"004a8370","9","cls_0x4a8370::meth_0x4a8370"
"004a8380","20","FUN_004a8380"
"004a83a0","25","FUN_004a83a0"
"004a83c0","99","FUN_004a83c0"
"004a8430","97","FUN_004a8430"
"004a84a0","117","FUN_004a84a0"
"004a8520","551","RenderManager::DumpAllLoadedData"
"004a8750","19","RenderManager::SetLoadData"
"004a8770","550","RenderManager::RedirectChunks"
"004a89a0","74","FUN_004a89a0"
"004a89f0","98","RenderManager::MunchDelList"
"004a8a60","353","RenderManager::LoadAllNeededData"
"004a8bd0","544","RenderManager::ContextUpdate"
"004a8df0","105","RenderManager::CreateInstance"
"004a8e60","6","RenderManager::GetInstance"
"004a8e70","29","FUN_004a8e70"
"004a8e90","12","RenderManager::pWorldScene"
"004a8ea0","8","RenderManager::pWorldRenderLayer"
"004a8eb0","853","RenderManager::OnChunkLoaded"
"004a9230","859","RenderManager::OnProcessRequestsComplete"
"004a9590","69","InteriorLoadedEventData::InteriorLoadedEventData"
"004a95e0","75","InteriorLoadedEventData::~InteriorLoadedEventData"
"004a9630","78","RenderManager::DoPostLevelLoad"
"004a9680","5","RenderManager::mpLayer"
"004a9690","30","FUN_004a9690"
"004a96b0","30","FUN_004a96b0"
"004a96d0","1932","RenderManager::HandleEvent"
"004a9ed0","295","RenderManager::InitLayers"
"004aa000","332","RenderManager::SetLevelLayerLights"
"004aa160","9","RenderManager::ClearLevelLayerLights"
"004aa180","263","RenderManager::RenderManager"
"004aa290","28","RenderManager::~RenderManager"
"004aa2c0","84","FUN_004aa2c0"
"004aa320","30","RenderManager::MoodLighting::MoodLighting"
"004aa340","9","FUN_004aa340"
"004aa360","305","RenderManager::MoodLighting::CalculateModulus"
"004aa4a0","45","FUN_004aa4a0"
"004aa4d0","303","RenderManager::TransitionMoodLighting"
"004aa600","144","RenderManager::ResetMoodLighting"
"004aa6a0","57","FUN_004aa6a0"
"004aa6e0","30","FUN_004aa6e0"
"004aa700","101","FUN_004aa700"
"004aa770","257","cls_0x4aa770::meth_0x4aa770"
"004aa8a0","683","FUN_004aa8a0"
"004aab70","132","WorldRenderLayer::WorldRenderLayer"
"004aac00","645","cls_0x4aac00::virt_meth_0x4aac00"
"004aae90","62","cls_0x4aae90::meth_0x4aae90"
"004aaed0","64","cls_0x4aaed0::meth_0x4aaed0"
"004aaf10","64","cls_0x4aaf10::meth_0x4aaf10"
"004aaf50","64","cls_0x4aaf50::meth_0x4aaf50"
"004aaf90","75","cls_0x4aaf90::meth_0x4aaf90"
"004aafe0","78","cls_0x4aafe0::meth_0x4aafe0"
"004ab030","63","cls_0x4ab030::meth_0x4ab030"
"004ab070","72","cls_0x4ab070::meth_0x4ab070"
"004ab0c0","72","cls_0x4ab0c0::meth_0x4ab0c0"
"004ab110","72","cls_0x4ab110::meth_0x4ab110"
"004ab160","70","cls_0x4ab160::meth_0x4ab160"
"004ab1b0","16","FUN_004ab1b0"
"004ab1c0","643","cls_0x4ab1c0::meth_0x4ab1c0"
"004ab450","19","FUN_004ab450"
"004ab470","96","FUN_004ab470"
"004ab4d0","96","FUN_004ab4d0"
"004ab530","143","cls_0x4ab530::meth_0x4ab530"
"004ab5d0","391","FUN_004ab5d0"
"004ab760","28","cls_0x4ab760::meth_0x4ab760"
"004ab780","128","FUN_004ab780"
"004ab800","2777","FUN_004ab800"
"004ac310","436","WorldRenderLayer::DoPreDynaLoad"
"004ac4d0","112","FUN_004ac4d0"
"004ac540","4","WorldRenderLayer::pWorldScene"
"004ac550","23","cls_0x4ac550::meth_0x4ac550"
"004ac570","8","WorldRenderLayer::OnWorldRenderLayerInit"
"004ac580","58","FUN_004ac580"
"004ac5c0","2515","FUN_004ac5c0"
"004acfd0","190","FUN_004acfd0"
"004ad0a0","104","AllWrappers::CreateInstance"
"004ad110","6","AllWrappers::GetInstance"
"004ad120","25","FUN_004ad120"
"004ad140","1382","AllWrappers::CoupleAllLoaders"
"004ad700","30","FUN_004ad700"
"004ad720","95","FUN_004ad720"
"004ad780","55","FUN_004ad780"
"004ad7c0","55","AllWrappers::AllWrappers"
"004ad800","17","FUN_004ad800"
"004ad820","258","AnimCollLoader::AnimCollLoader"
"004ad930","27","FUN_004ad930"
"004ad950","137","FUN_004ad950"
"004ad9e0","617","FUN_004ad9e0"
"004adc50","8","FUN_004adc50"
"004adc60","27","FUN_004adc60"
"004adc80","222","AnimDSGLoader::AnimDSGLoader"
"004add60","27","FUN_004add60"
"004add80","118","FUN_004add80"
"004ade00","859","AnimDSGLoader::LoadObject"
"004ae160","438","FUN_004ae160"
"004ae320","8","FUN_004ae320"
"004ae330","133","AnimDynaPhysLoader::AnimDynaPhysLoader"
"004ae3c0","27","FUN_004ae3c0"
"004ae3e0","25","cls_0x4ae3e0::meth_0x4ae3e0"
"004ae400","2025","AnimDynaPhysLoader::LoadObject"
"004aebf0","50","AnimDynaPhysLoader::SetShadowElement"
"004aec30","13","AnimDynaPhysLoader::ClearShadowList"
"004aec40","117","FUN_004aec40"
"004aecc0","447","AnimDynaPhysWrapperLoader::AnimDynaPhysWrapperLoader"
"004aee80","27","FUN_004aee80"
"004aeea0","150","FUN_004aeea0"
"004aef40","855","FUN_004aef40"
"004af2a0","574","FUN_004af2a0"
"004af4e0","27","FUN_004af4e0"
"004af500","174","FUN_004af500"
"004af5b0","957","FUN_004af5b0"
"004af970","26","AnimDynaPhysLoader::IsMissionProp"
"004af990","19","Map<tUidUnaligned,tUidUnaligned>::capacity"
"004af9b0","39","FUN_004af9b0"
"004af9e0","148","FUN_004af9e0"
"004afa80","120","FUN_004afa80"
"004afb00","7","Map<tUidUnaligned,tUidUnaligned>::reserve"
"004afb10","212","FUN_004afb10"
"004afbe7","9","Catch@004afbe7"
"004afc00","97","FUN_004afc00"
"004afc70","672","FUN_004afc70"
"004afe12","9","Catch@004afe12"
"004afe1e","9","Catch@004afe1e"
"004aff30","44","FUN_004aff30"
"004aff60","39","FUN_004aff60"
"004aff90","47","FUN_004aff90"
"004affc0","45","FUN_004affc0"
"004afff0","92","FUN_004afff0"
"004b0050","50","FUN_004b0050"
"004b0090","49","FUN_004b0090"
"004b00d0","64","FUN_004b00d0"
"004b0110","257","FUN_004b0110"
"004b0220","57","FUN_004b0220"
"004b0260","1090","FUN_004b0260"
"004b06b0","179","FUN_004b06b0"
"004b0770","188","FUN_004b0770"
"004b0830","212","FUN_004b0830"
"004b0910","95","FUN_004b0910"
"004b0970","112","FUN_004b0970"
"004b09e0","80","FUN_004b09e0"
"004b0a30","215","FUN_004b0a30"
"004b0b10","150","FUN_004b0b10"
"004b0bb0","291","FUN_004b0bb0"
"004b0ce0","8","FUN_004b0ce0"
"004b0cf0","8","FUN_004b0cf0"
"004b0d10","44","BillboardWrappedLoader::BillboardWrappedLoader"
"004b0d40","27","FUN_004b0d40"
"004b0d60","257","FUN_004b0d60"
"004b0e70","48","FUN_004b0e70"
"004b0ea0","291","DynaPhysLoader::DynaPhysLoader"
"004b0fd0","27","FUN_004b0fd0"
"004b0ff0","118","FUN_004b0ff0"
"004b1070","1770","DynaPhysLoader::LoadObject"
"004b1760","8","FUN_004b1760"
"004b1770","52","FenceLoader::FenceLoader"
"004b17b0","43","cls_0x4b17b0::meth_0x4b17b0"
"004b17e0","408","FUN_004b17e0"
"004b1980","8","FUN_004b1980"
"004b1990","44","GeometryWrappedLoader::GeometryWrappedLoader"
"004b19c0","27","FUN_004b19c0"
"004b19e0","43","cls_0x4b19e0::meth_0x4b19e0"
"004b1a10","60","FUN_004b1a10"
"004b1a50","8","FUN_004b1a50"
"004b1a60","52","InstStatEntityLoader::InstStatEntityLoader"
"004b1aa0","676","FUN_004b1aa0"
"004b1d50","150","InstStatPhysLoader::InstStatPhysLoader"
"004b1df0","27","FUN_004b1df0"
"004b1e10","102","FUN_004b1e10"
"004b1e80","1562","FUN_004b1e80"
"004b24a0","8","FUN_004b24a0"
"004b24b0","52","IntersectLoader::IntersectLoader"
"004b24f0","964","FUN_004b24f0"
"004b28c0","186","LensFlareLoader::LensFlareLoader"
"004b2980","27","FUN_004b2980"
"004b29a0","110","FUN_004b29a0"
"004b2a10","534","FUN_004b2a10"
"004b2c30","188","FUN_004b2c30"
"004b2cf0","8","FUN_004b2cf0"
"004b2d00","52","StaticEntityLoader::StaticEntityLoader"
"004b2d40","394","FUN_004b2d40"
"004b2ed0","150","StaticPhysLoader::StaticPhysLoader"
"004b2f70","27","FUN_004b2f70"
"004b2f90","102","FUN_004b2f90"
"004b3000","651","FUN_004b3000"
"004b3290","8","FUN_004b3290"
"004b32a0","52","TreeDSGLoader::TreeDSGLoader"
"004b32e0","770","FUN_004b32e0"
"004b35f0","12","FUN_004b35f0"
"004b3600","365","WorldSphereLoader::WorldSphereLoader"
"004b3770","27","FUN_004b3770"
"004b3790","150","FUN_004b3790"
"004b3830","774","FUN_004b3830"
"004b3b40","8","FUN_004b3b40"
"004b3b50","384","BreakableObjectLoader::BreakableObjectLoader"
"004b3cd0","27","FUN_004b3cd0"
"004b3cf0","166","FUN_004b3cf0"
"004b3da0","499","FUN_004b3da0"
"004b3fa0","8","FUN_004b3fa0"
"004b3fb0","52","InstParticleSystemLoader::InstParticleSystemLoader"
"004b3ff0","27","FUN_004b3ff0"
"004b4010","25","cls_0x4b4010::meth_0x4b4010"
"004b4030","448","FUN_004b4030"
"004b41f0","8","FUN_004b41f0"
"004b4200","103","FUN_004b4200"
"004b4270","42","IntersectManager::CreateInstance"
"004b42a0","6","IntersectManager::GetInstance"
"004b42d0","146","FUN_004b42d0"
"004b4370","34","FUN_004b4370"
"004b43a0","784","IntersectManager::FindClosestRoad"
"004b46b0","776","IntersectManager::FindClosestAnyRoad"
"004b49c0","560","FUN_004b49c0"
"004b4c00","493","FUN_004b4c00"
"004b4df0","506","FUN_004b4df0"
"004b4ff0","506","FUN_004b4ff0"
"004b51f0","540","IntersectManager::FindRoadSegmentElems"
"004b5410","540","FUN_004b5410"
"004b5630","900","IntersectManager::FindIntersectionTriNew"
"004b59c0","897","IntersectManager::FindIntersection"
"004b5d50","5","IntersectManager::IntersectManager"
"004b5d60","138","FUN_004b5d60"
"004b5df0","16","FUN_004b5df0"
"004b5e00","101","FUN_004b5e00"
"004b5e70","16","FUN_004b5e70"
"004b5e80","214","FUN_004b5e80"
"004b5f60","16","FUN_004b5f60"
"004b5f70","105","ParticleManager::CreateInstance"
"004b5fe0","20","ParticleManager::GetInstance"
"004b6000","36","FUN_004b6000"
"004b6030","99","FUN_004b6030"
"004b60a0","147","ParticleManager::ParticleManager"
"004b6140","38","FUN_004b6140"
"004b6170","154","FUN_004b6170"
"004b6210","136","ParticleManager::ClearSystems"
"004b62b0","190","FUN_004b62b0"
"004b6370","135","FUN_004b6370"
"004b6400","18","FUN_004b6400"
"004b6420","241","FUN_004b6420"
"004b6520","229","FUN_004b6520"
"004b6610","51","FUN_004b6610"
"004b6650","176","ParticleManager::Update"
"004b6700","111","FUN_004b6700"
"004b6770","82","FUN_004b6770"
"004b67d0","55","cls_0x4b67d0::virt_meth_0x4b67d0"
"004b6820","190","cls_0x4b6820::virt_meth_0x4b6820"
"004b68f0","79","FUN_004b68f0"
"004b6950","108","FUN_004b6950"
"004b69c0","29","FUN_004b69c0"
"004b69e0","60","tArray<class_tPtrDynamicArray<near_class_ParticleManager::ManagedParticleSystem_*>_>::~tArray<class_tPtrDynamicArray<near_class_ParticleManager::ManagedParticleSystem_*>_>"
"004b6a30","271","FUN_004b6a30"
"004b6b70","17","ctor_0x4b6b70"
"004b6b90","54","FUN_004b6b90"
"004b6bd0","613","FUN_004b6bd0"
"004b6d58","9","Catch@004b6d58"
"004b6d64","9","Catch@004b6d64"
"004b6e50","39","FUN_004b6e50"
"004b6e80","26","FUN_004b6e80"
"004b6ea0","34","FUN_004b6ea0"
"004b6ed0","17","FUN_004b6ed0"
"004b6ef0","32","FUN_004b6ef0"
"004b6f10","35","FUN_004b6f10"
"004b6f40","28","FUN_004b6f40"
"004b6f60","106","FUN_004b6f60"
"004b6fd0","38","FUN_004b6fd0"
"004b7000","17","FUN_004b7000"
"004b7020","40","FUN_004b7020"
"004b7040","8","cls_0x4b7040::virt_meth_0x4b7040"
"004b7050","46","FUN_004b7050"
"004b7080","63","FUN_004b7080"
"004b70d0","26","cls_0x4b70d0::virt_meth_0x4b70d0"
"004b70f0","4","cls_0x4b70f0::virt_meth_0x4b70f0"
"004b7100","167","cls_0x4b7100::virt_meth_0x4b7100"
"004b71b0","39","cls_0x4b71b0::virt_meth_0x4b71b0"
"004b71e0","8","FUN_004b71e0"
"004b71f0","92","FUN_004b71f0"
"004b7250","41","FUN_004b7250"
"004b7280","68","FUN_004b7280"
"004b72f0","99","FUN_004b72f0"
"004b7360","431","FUN_004b7360"
"004b7510","56","FUN_004b7510"
"004b7550","86","FUN_004b7550"
"004b75c0","15","FUN_004b75c0"
"004b75d0","111","FUN_004b75d0"
"004b7640","78","FUN_004b7640"
"004b7690","208","FUN_004b7690"
"004b7763","9","Catch@004b7763"
"004b7780","91","FUN_004b7780"
"004b77e0","6","FUN_004b77e0"
"004b77f0","44","FUN_004b77f0"
"004b7820","39","FUN_004b7820"
"004b7850","35","FUN_004b7850"
"004b7880","44","FUN_004b7880"
"004b78b0","59","FUN_004b78b0"
"004b78f0","27","FUN_004b78f0"
"004b7910","257","FUN_004b7910"
"004b7a20","42","FUN_004b7a20"
"004b7a50","464","FUN_004b7a50"
"004b7c20","84","FUN_004b7c20"
"004b7c80","139","FUN_004b7c80"
"004b7d10","214","FUN_004b7d10"
"004b7df0","70","FUN_004b7df0"
"004b7e40","91","FUN_004b7e40"
"004b7ea0","96","FUN_004b7ea0"
"004b7f00","66","FUN_004b7f00"
"004b7f50","210","FUN_004b7f50"
"004b8030","105","BreakablesManager::CreateInstance"
"004b80a0","27","FUN_004b80a0"
"004b80c0","20","BreakablesManager::GetInstance"
"004b80e0","295","BreakablesManager::BreakablesManager"
"004b8220","28","FUN_004b8220"
"004b8240","199","FUN_004b8240"
"004b8310","52","FUN_004b8310"
"004b8350","20","FUN_004b8350"
"004b8370","38","FUN_004b8370"
"004b83a0","27","FUN_004b83a0"
"004b83c0","304","BreakablesManager::Update"
"004b8500","347","FUN_004b8500"
"004b8660","87","FUN_004b8660"
"004b86e0","82","FUN_004b86e0"
"004b8740","50","BreakablesManager::FreeAllBreakables"
"004b8780","74","FUN_004b8780"
"004b87d0","100","cls_0x4b87d0::meth_0x4b87d0"
"004b8840","331","FUN_004b8840"
"004b8990","30","FUN_004b8990"
"004b89b0","59","FUN_004b89b0"
"004b89f0","248","cls_0x4b89f0::meth_0x4b89f0"
"004b8af0","117","FUN_004b8af0"
"004b8b70","83","FUN_004b8b70"
"004b8bd0","180","FUN_004b8bd0"
"004b8c90","89","cls_0x4b8c90::meth_0x4b8c90"
"004b8ce9","17","Catch@004b8ce9"
"004b8d00","183","FUN_004b8d00"
"004b8dc0","117","cls_0x4b8dc0::meth_0x4b8dc0"
"004b8e40","23","cls_0x4b8e40::cls_0x4b8e40"
"004b8e60","105","AnimEntityDSGManager::CreateInstance"
"004b8ed0","6","AnimEntityDSGManager::GetInstance"
"004b8ee0","27","FUN_004b8ee0"
"004b8f00","467","AnimEntityDSGManager::AnimEntityDSGManager"
"004b90f0","27","FUN_004b90f0"
"004b9110","326","AnimEntityDSGManager::meth_0x4b9110"
"004b9280","19","FUN_004b9280"
"004b92a0","79","FUN_004b92a0"
"004b92f0","13","FUN_004b92f0"
"004b9300","76","FUN_004b9300"
"004b9350","76","FUN_004b9350"
"004b93a0","71","FUN_004b93a0"
"004b93f0","181","AnimEntityDSGManager::RemoveAll"
"004b94b0","173","AnimEntityDSGManager::Update"
"004b9560","51","FUN_004b9560"
"004b95a0","72","FUN_004b95a0"
"004b96a0","97","FUN_004b96a0"
"004b9710","188","FUN_004b9710"
"004b97d0","30","FUN_004b97d0"
"004b97f0","113","FUN_004b97f0"
"004b9870","86","CubicBezier::CubicBezier"
"004b98d0","24","FUN_004b98d0"
"004b98f0","41","FUN_004b98f0"
"004b9920","54","FUN_004b9920"
"004b9960","2683","FUN_004b9960"
"004ba3f0","8","DListArray::DListArray"
"004ba400","74","DListArray::Clear"
"004ba450","137","FUN_004ba450"
"004ba4e0","117","FUN_004ba4e0"
"004ba560","630","FUN_004ba560"
"004ba7e0","198","FUN_004ba7e0"
"004ba8b0","205","FUN_004ba8b0"
"004ba980","178","FUN_004ba980"
"004baa40","51","FUN_004baa40"
"004baa80","112","roads::GetRotationAboutY"
"004baaf0","301","Roads::FindClosestPointOnLine"
"004bac20","198","roads::GetLineSegmentT"
"004bacf0","28","cls_0x4bacf0::~cls_0x4bacf0"
"004bad10","29","FUN_004bad10"
"004bad30","7","FUN_004bad30"
"004bad40","293","Intersection::Intersection"
"004bae70","301","Intersection::~Intersection"
"004baff0","96","FUN_004baff0"
"004bb050","111","FUN_004bb050"
"004bb0d0","17","Intersection::AddRoadIn"
"004bb0f0","20","Intersection::AddRoadOut"
"004bb110","32","FUN_004bb110"
"004bb130","23","Intersection::GetLocation"
"004bb150","678","Intersection::PopulateShortestRoads"
"004bb400","1778","Intersection::SortRoads"
"004bbb10","7","FUN_004bbb10"
"004bbb20","35","Intersection::SetType"
"004bbb50","78","Intersection::IsPointInIntersection"
"004bbba0","125","FUN_004bbba0"
"004bbc20","549","FUN_004bbc20"
"004bbe50","514","FUN_004bbe50"
"004bc060","516","FUN_004bc060"
"004bc270","106","Intersection::GetOtherIntersection"
"004bc2e0","41","Lane::Lane"
"004bc310","59","Lane::~Lane"
"004bc360","73","Lane::Create"
"004bc3b0","73","FUN_004bc3b0"
"004bc400","81","Road::Road"
"004bc460","52","Road::~Road"
"004bc4b0","83","Road::AllocateSegments"
"004bc510","358","Road::AddRoadSegment"
"004bc680","274","Road::CreateLanes"
"004bc7a0","18","Road::GetLane"
"004bc7c0","7","Road::GetRoadSegment"
"004bc7d0","308","Road::GetRoadSegmentAtPoint"
"004bc910","238","Road::IsPointInRoadSegment"
"004bca00","4","Road::SetDensity"
"004bca10","78","Road::FindRoadSegmentAtDist"
"004bca70","31","ctor_0x4bca70"
"004bca90","66","meth_0x4bca90"
"004bcae0","61","RoadManager::GetInstance"
"004bcb20","27","RoadManager::Destroy"
"004bcb40","48","RoadManager::RoadManager"
"004bcb70","27","RoadManager::~RoadManager"
"004bcb90","85","RoadManager::meth_0x4bcb90"
"004bcbf0","229","RoadManager::Init"
"004bccf0","186","RoadManager::InitializeRoadMemory"
"004bcdb0","192","RoadManager::InitializeIntersectionMemory"
"004bce80","186","RoadManager::InitializeRoadSegmentDataMemory"
